03:39:44,CARPARK,0,13,-31.973153,115.822290,250000,5,923300000,12,20,-76,-105,11.00,-31.973015,115.822103
03:39:46,CARPARK,0,14,-31.973153,115.822290,250000,5,923300000,12,20,-84,-111,11.25,-31.973012,115.822103
03:39:48,CARPARK,0,15,-31.973157,115.822276,250000,5,923300000,12,20,-83,-123,10.75,-31.973011,115.822105
03:39:48,CARPARK,0,16,-31.973157,115.822270,250000,5,923300000,12,20,-80,-123,10.50,-31.973011,115.822105
03:39:50,CARPARK,0,17,-31.973155,115.822264,250000,5,923300000,12,20,-75,-123,10.25,-31.973007,115.822110
03:39:53,CARPARK,0,18,-31.973153,115.822263,250000,5,923300000,12,20,-74,-123,11.25,-31.973016,115.822102
03:39:55,CARPARK,0,19,-31.973153,115.822263,250000,5,923300000,12,20,-75,-122,10.75,-31.973034,115.822096
03:39:57,CARPARK,0,20,-31.973159,115.822240,250000,5,923300000,12,20,-74,-106,10.00,-31.973042,115.822094
03:39:57,CARPARK,0,21,-31.973159,115.822238,250000,5,923300000,12,20,-75,-124,9.75,-31.973042,115.822094
03:39:59,CARPARK,0,22,-31.973156,115.822237,250000,5,923300000,12,20,-76,-124,10.25,-31.973052,115.822089
03:40:02,CARPARK,0,23,-31.973154,115.822238,250000,5,923300000,12,20,-75,-123,10.00,-31.973060,115.822088
03:40:04,CARPARK,0,24,-31.973153,115.822241,250000,5,923300000,12,20,-74,-123,10.50,-31.973063,115.822090
03:40:06,CARPARK,0,25,-31.973153,115.822241,250000,5,923300000,12,20,-83,-112,10.75,-31.973064,115.822094
03:40:08,CARPARK,0,26,-31.973155,115.822234,250000,5,923300000,12,20,-86,-123,10.50,-31.973064,115.822094
03:40:08,CARPARK,0,27,-31.973155,115.822232,250000,5,923300000,12,20,-75,-122,11.50,-31.973064,115.822094
03:40:10,CARPARK,0,28,-31.973153,115.822238,250000,5,923300000,12,20,-77,-123,11.75,-31.973068,115.822106
03:40:13,CARPARK,0,29,-31.973163,115.822219,250000,5,923300000,12,20,-78,-112,13.50,-31.973080,115.822093
